,fitted_values,residuals
0,8.888386319128788,0.028280347537878114
1,8.869452767434803,-0.10278610076813521
2,9.022084026392001,0.7445826402746665
3,8.943272417355935,-0.059939084022602174
4,8.93386443557386,-0.21719776890719267
5,8.875430912175952,-0.17543091217595297
6,8.990088944391704,-0.10675561105837161
7,8.94400934101409,0.3059906589859107
8,8.99453285890958,-0.36119952557624657
9,8.991826573086591,-0.09182657308659081
10,9.025232354224354,-0.12523235422435341
11,8.969669831795025,0.09699683487164101
12,8.98806368296586,0.06193631703414049
13,9.022365906508128,0.09430076015853928
14,8.920643139724136,0.09602352694253113
15,9.02357918985849,-0.2569125231918221
16,8.980098314117122,0.31990168588287915
17,9.064389070816384,0.4356109291836159
18,9.006867213314958,-0.29020054664829154
19,8.99853736644605,0.3014626335539514
20,9.125663959018414,-0.10899729235174682
21,9.08254444340068,0.16745555659931988
22,9.181375480932015,0.7519578524013184
23,9.00881069136215,0.024522641971183035
24,8.931418309621519,-0.26475164295485243
25,9.004399422370735,-0.18773275570406867
26,9.166591687370447,0.7500749792962189
27,8.808559072667203,-0.12522573933386916
28,8.913139190211227,-0.14647252354455986
29,8.982028198986107,-0.09869486565277441
30,8.978966053088927,-0.04563271975559324
31,9.069658334077769,0.6470083325888982
32,8.798325357799754,0.0516746422002452
33,8.811500218498841,-0.011500218498840198
34,8.769846271475732,-0.10317960480906585
35,9.07389749679185,0.0927691698748152
36,8.758536062437495,0.3247972708958393
37,8.858846095862445,0.0744872374708887
38,8.929693487061895,0.10363984627143807
39,8.764194476149893,0.31913885718344126
40,8.902358689570082,0.19764131042991728
41,8.80056380070306,-0.20056380070306012
42,8.772755314718818,-0.3060886480521514
43,8.68356081664738,-0.31689414998071364
44,8.834698386609345,-0.2680317199426785
45,8.88598623022565,-0.01931956355898201
46,8.821488501200935,-0.3381551678676029
47,8.69473479134993,-0.4947347913499307
48,8.787263669701586,-0.10393033636825244
49,8.879526923469129,0.13713974319753852
50,8.76815886469785,-0.2681588646978508
51,8.714827076835752,0.051839589830915855
52,8.753607894726061,1.0630587719406055
53,8.723064693424668,-0.28973136009133427
54,8.739411922915455,-0.02274525624878798
55,8.753634178366815,-0.320300845033481
56,8.715185434668097,-0.5818521013347642
57,8.868977394401021,-0.28564406106768736
58,8.693323706894464,-0.1766570402277967
59,8.707104217418822,-0.09043755075215465
60,8.775032070375094,-0.3250320703750944
61,8.658161500112074,-0.1748281667787417
62,8.66403910974708,-0.29737244308041255
63,8.762396888345652,-0.37906355501231914
64,8.79998441890072,-0.23331775223405415
65,8.882025347327634,-0.3320253473276331
66,8.889032927691105,-0.18903292769110536
67,8.753671789328868,-0.2536717893288678
68,9.061226925802845,-0.12789359246951193
69,8.9232673596458,-0.1899340263124678
70,8.857794133437046,0.4922058665629532
71,9.016738017908983,-0.3500713512423168
72,9.14227433213657,0.17439233453009706
73,9.019428987056456,-0.20276232038978925
74,8.905541021538452,-0.1388743548717848
75,8.938331593469481,0.11166840653051935
76,9.17602413541008,-0.2760241354100792
77,9.058625160650681,0.3747081726826522
78,9.196370680115525,1.2536293198844746
79,9.32893269001541,-0.07893269001541015
80,9.285525801759269,-0.21885913509260213
81,9.259857191882517,0.5401428081174835
82,8.960419611032826,0.23958038896717326
83,9.403441418167473,0.4965585818325273
84,9.126712081394793,0.07328791860520667
85,9.126589938036723,0.17341006196327768
86,9.477257423755086,0.23940924291158083
87,9.378759522594393,0.20457381073894076
88,9.313502799137398,0.45316386752926974
89,9.302769705061818,-0.05276970506181833
90,9.187850482882501,0.4454828504508317
91,9.132681584397156,0.6006517489361762
92,9.448776814661933,0.917889852004734
93,9.35269377842458,0.48063955490875365
94,9.298552602061768,0.5347807312715656
95,8.954475684065377,0.578857649267956
96,9.392874242011711,0.7904590913216225
97,9.13998343765782,0.14334989567551304
98,9.372224430481277,0.4611089028520574
99,9.336766961687324,0.9798997049793421
100,9.445360699621352,0.6046393003786488
101,9.062088831155577,-0.1120888311555781
102,9.027130379096032,0.0728696209039672
103,8.993045412612732,0.42362125405393414
104,9.046906162253915,0.10309383774608527
105,8.903603406644448,-0.10360340664444756
106,8.847899705256177,0.0021002947438226727
107,8.891952337146323,-0.041952337146323515
108,9.038524712998223,0.09480862033510995
109,8.794324874391782,-0.16099154105844882
110,8.848457774341545,-0.01512444100821142
111,8.897882383303047,-0.06454904996971322
112,9.196921893236407,0.2864114400969253
113,8.881784684753116,-0.0817846847531154
114,8.904065733206691,-0.23739906654002496
115,8.757034801661398,-0.14036813499473055
116,9.044576975208534,0.40542302479146564
117,9.02201762035944,-0.03868428702610771
118,8.852990657070361,-0.00299065707036128
119,8.98833728723265,0.4449960461006839
120,8.83517625562412,-0.01850958895745336
121,8.981479789335632,1.2518535439977008
122,8.923210754357582,0.9434559123090853
123,8.881165192036638,-0.3144985253699719
124,8.7729847133835,-0.32298471338350154
125,8.822487544026378,-0.07248754402637836
126,8.807142479386242,0.5595241872804255
127,8.835522088917726,-0.10218875558439322
128,8.795679685924197,-0.01234635259086403
129,8.797033368954779,0.4196332977118882
130,8.7062034193047,0.12712991402863416
131,8.774584163797865,0.6587491695354686
132,8.818765243655951,0.4479014230107161
133,8.750004069485858,0.01666259718080987
134,8.641500042935629,0.04183329039770456
135,8.697011946050237,0.10298805394976362
136,8.777768190161087,0.30556514317224703
137,8.806793144316323,0.10987352235034287
138,8.736532667923733,0.013467332076267269
139,8.77200061679773,-0.08866728346439601
140,8.72925396682575,-0.029253966825750766
141,8.82094702967302,0.34571963699364616
142,8.85744061084671,-0.10744061084671053
143,8.769814950692975,-0.01981495069297523
144,8.796136454213647,1.287196879119687
145,8.567528019340461,0.41580531399287146
146,8.600686700763553,0.06597996590311261
147,9.005405635464436,-0.17207230213110236
148,8.981951833443508,-0.14861850011017452
149,8.945634464168327,0.1876988691650059
150,8.728802373608039,-0.062135706941372604
151,9.062552607201889,0.6874473927981111
152,9.069803561192073,0.04686310547459449
153,9.161035842030305,-0.37770250869697186
154,9.32952865577958,-0.3295286557795798
155,9.155946620215001,-0.2226132868816677
156,9.188989946269317,-0.25565661293598296
157,9.332431771133718,0.21756822886628235
158,9.215242861560972,-0.3819095282276379
159,9.10675566413027,0.1432443358697295
160,9.017961318501476,0.09870534816519161
161,9.186661752537363,0.8633382474626377
162,9.218073022791163,1.0152603105421694
163,9.254577795670055,0.17875553766327812
164,9.175424402938447,-0.1087577362717802
165,9.404548457169858,-0.12121512383652444
166,9.445776811237304,0.537556522096029
167,9.453652105056426,0.1130145616102407
168,9.302817815384692,-0.20281781538469268
169,9.416209634636198,0.11712369869713513
170,9.431445056118694,0.6685549438813059
171,9.413855517152474,0.3361444828475264
172,8.971190652488232,0.0954760141784341
173,8.830532845244086,-0.23053284524408646
174,8.674681897707485,0.008651435625848691
175,8.796984637847778,0.28634869548555564
176,8.91264022383759,-0.06264022383759027
177,9.239408902050712,-0.17274223538404598
178,8.88480438554772,0.081862281118946
179,9.06203268165957,-0.028699348326236773
180,8.793451464457219,0.006548535542782119
181,8.724898552122665,0.05843478121066781
182,9.232195712355324,-0.06552904568865792
183,9.105620635683623,0.044379364316377234
184,9.002283378792713,-0.4356167121260466
185,8.956321625293983,0.07701170803935042
186,8.755540721128545,0.3277926122047887
187,8.71924515112383,-0.10257848445716355
188,8.981873380127062,-0.0318733801270632
189,8.845093194690454,0.22157347197621213
190,8.842869388993106,0.1237972776735603
191,8.829098575776301,0.27090142422369823
192,8.804885362522265,-0.05488536252226517
193,8.861074878702913,0.37225845463041907
194,8.762627214496062,0.020706118837271248
195,8.759636989489923,0.14036301051007705
196,8.754558457529908,0.07877487580342546
197,8.901627106818063,0.6817062265152707
198,8.863814674580736,0.6528519920859317
199,8.680001631167526,0.43666503549914104
200,8.7987255799611,0.2012744200388994
201,8.758991826630336,0.2743415067029975
202,9.18504998917026,0.2982833441630728
203,9.057212289981614,-0.0072122899816129404
204,8.91333706813719,-0.3966704014705229
205,9.009823233929394,0.09017676607060565
206,9.088649805969085,0.2780168606975817
207,9.154778563735588,-0.004778563735587937
208,9.035470875806864,0.4145291241931357
209,9.086562427841933,0.19677090549139997
210,9.354268172173347,0.0123984944933202
211,9.36472745120391,0.4186058821294232
212,8.976192531553263,0.14047413511340423
213,9.336271871062335,0.36372812893766415
214,8.68901810508403,-0.5890181050840297
215,8.929559057761058,-0.04622572442772466
216,8.881442513109464,-0.08144251310946338
217,8.913259480310199,-0.04659281364353163
218,9.220200790513324,-0.020200790513325018
219,9.046525274917697,-0.02985860825102904
220,9.077450897126601,0.005882436206732677
221,8.905890602226721,0.27744273110661233
222,8.754983000643815,-0.1049830006438146
223,8.802992711272605,-0.23632604460593853
224,8.79388216113552,-0.02721549446885163
225,8.748004461353744,-0.181337794687078
226,8.760593516852063,-0.1439268501853963
227,8.727871653259879,-0.16120498659321214
228,8.748897823498146,-0.09889782349814524
229,8.73423185845143,0.09910147488190368
230,8.797463213253012,0.20253678674698783
231,8.748491036003056,0.11817563066361103
232,8.77585596471671,-0.1925226313833761
233,8.836477883008657,0.2968554503246761
234,8.890038417871084,0.37662824879558343
235,8.753617283157611,-0.10361728315761098
236,8.768203927832577,-0.10153726116591066
237,8.786635098588748,-0.03663509858874825
238,8.65948410658388,0.10718256008278715
239,8.729490820269529,-0.21282415360286144
240,8.756576118441398,-0.28990945177473115
241,8.68806144590691,0.11193855409308995
242,8.695094811870664,-0.07842814520399699
243,8.630270669096232,-0.29693733576289816
244,8.7993287062998,-0.13266203963313394
245,8.86132986553268,-0.24466319886601262
246,8.745323389194246,-0.0786567225275796
247,8.757114569010305,-0.19044790234363873
248,8.856734227478867,-0.05673422747886647
249,8.830909167585443,0.10242416574789104
250,8.769944292049336,-0.0032776253826689583
251,8.771189285679316,-0.10452261901265025
252,8.615902254857525,-0.06590225485752477
253,8.778308550042368,-0.09497521670903453
254,8.987569638405388,0.04576369492794541
255,9.129196440236537,0.23747022643012983
256,8.993716631136083,0.07295003553058343
257,8.887127895619493,-0.10379456228615958
258,9.061183743105856,0.488816256894145
259,8.992637086727244,-0.10930375339391141
260,9.058211246644312,-0.4748779133109782
261,9.044069321604267,0.47259734506240036
262,9.259254466059287,-0.07592113272595391
263,8.99292306619336,-0.04292306619336017
264,8.994721733209358,-0.02805506654269152
265,9.14097642513271,-0.20764309179937612
266,9.024120635093754,0.09254603157291363
267,9.073661519764714,0.3596718135686192
268,9.341549033325549,-0.1415490333255498
269,9.124946145911798,-0.07494614591179705
270,8.985320487166028,-0.23532048716602816
271,9.107876944433016,-0.09121027776634882
272,9.264939830930539,-0.1816064975972047
273,9.257706569878295,-0.04103990321162776
274,9.09359836996014,-0.17693170329347474
275,9.104654985462982,0.2620116812036848
277,9.368701365075516,0.3646319682578163
278,9.41587705950141,-0.015877059501409718
279,9.450289544236156,-0.250289544236157
281,9.520985199555383,-0.07098519955538407
282,9.22618127181633,-0.25951460514966307
283,8.99253993213444,-0.2258732654677722
284,9.079877874590775,0.13678879207589212
285,9.357178891804017,-0.6405122251373498
286,9.254130096066463,-0.2874634293997964
287,9.446717277093704,-0.5633839437603712
288,9.267957723824017,0.19870894284265006
289,9.262948483431352,-0.5129484834313516
290,9.417135778905674,-0.5671357789056746
291,9.4245623370312,0.35877099630213394
292,9.101758836714398,-0.018425503381063635
293,9.366806743379813,0.13319325662018677
294,9.064153694844496,-0.26415369484449513
295,9.294177348389939,-0.5275106817232711
296,9.185306127393389,-0.6186394607267225
297,9.345030018248517,-0.5950300182485169
298,9.175182542033832,0.22481745796616792
299,8.784136714477718,-0.8008033811443847
300,9.29584152710376,-0.3791748604370948
301,9.21821059152342,-0.38487725819008567
302,9.0483938166601,-0.31506048332676784
303,9.040766031033666,0.042567302299667986
304,8.877147690470098,-0.11048102380343039
305,8.96645235451912,-0.349785687852453
306,8.703405537265105,-0.17007220393177214
307,8.835747787128627,-0.08574778712862674
308,8.703065158498525,-0.31973182516519216
309,8.670288843315943,-0.20362217664927584
310,8.775837116504936,-0.3758371165049361
311,8.76915848268704,-0.45249181602037325
312,8.884502378195876,-0.5178357115292087
313,8.921145948710565,-0.15447928204389783
314,8.755099392350061,0.12823394098327157
315,8.85316905735177,-0.11983572401843823
316,8.83436849083021,-0.2510351574968759
317,8.871111553892938,-0.3544448872262702
318,8.903950495260434,0.2627161714062325
319,8.807676423489118,0.1256569098442153
320,8.826420875106175,-0.2764208751061741
321,8.7858678848358,0.16413211516419857
322,8.827830413119731,0.13883625354693585
323,8.857900615916726,-0.041233949250059965
324,8.813544857233031,-0.2635448572330308
325,8.64678543678658,-0.21345210345324617
326,8.714102895669756,0.10256377099691072
327,8.81062604682684,-0.4939593801601738
328,8.82153559704377,0.07846440295623047
329,8.707323986526845,-0.1573239865268441
330,8.77222305847064,0.16111027486269336
331,8.66594343406502,-0.38261010073168755
332,8.671617402383593,-0.2216174023835933
333,8.627264984675842,-0.2105983180091755
334,8.741544788270811,-0.09154478827081114
335,8.685810005460992,-0.20247667212765919
336,8.7499782017179,-0.16664486838456583
337,8.748779107230925,-0.1321124405642582
338,8.832570141148897,-0.049236807815564276
339,8.736881018822261,-0.3702143521555943
340,8.928170298221923,-0.5448369648885905
341,8.940065949576933,-0.27339928291026716
342,8.967563520670627,-0.10089685400395965
343,8.906604813598296,-0.22327148026496246
344,9.22865702625588,0.1546763070774535
345,9.05699824579046,0.12633508754287348
346,9.000072792658472,-7.279265847159877e-05
347,9.011159366198253,-0.14449269953158606
348,9.059230672162522,0.4241026611708101
349,9.028190478960363,0.08847618770630383
350,9.02806156681618,0.23860509985048672
351,8.894226509162454,-0.36089317582912095
352,9.23841659320942,0.07825007345724622
353,9.24454720311585,-0.011213869782517705
354,9.008990252812202,0.10767641385446503
355,9.009966419627135,-0.10996641962713483
356,9.022059660188125,0.11127367314520775
357,9.194568006393846,-0.0945680063938461
